roomID,room_name,location,link,image_link
50620,양양 파니아토,강원 양양군 손양면 동호리 1-24,https://www.goodchoice.kr/product/detail?ano=50620,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/28/5a9645bc24f94.jpg
50623,에버그린,충남 태안군 안면읍 승언리 1968,https://www.goodchoice.kr/product/detail?ano=50623,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/24/5aded5383b530.jpg
50629,군산 링스,전북 군산시 장미동 14-7,https://www.goodchoice.kr/product/detail?ano=50629,//image.goodchoice.kr/resize_490x348/adimg_new/50629/141846/a7c6f8f5937cc33c63facaa66892f848.jpg
50630,춘천 드라이브인 호텔 초콜릿,강원 춘천시 삼천동 180-5,https://www.goodchoice.kr/product/detail?ano=50630,//image.goodchoice.kr/resize_490x348/adimg_new/50630/142279/5a4033a4133df72df4bce45fb194768d.jpg
50632,스플라스 리솜(덕산),충남 예산군 덕산면 사동리 361,https://www.goodchoice.kr/product/detail?ano=50632,//image.goodchoice.kr/resize_490x348/affiliate/2019/07/30/5d3f95e4451c5.jpg
50633,아일랜드 리솜(안면도),충남 태안군 안면읍 중장리 765-81,https://www.goodchoice.kr/product/detail?ano=50633,//image.goodchoice.kr/resize_490x348/affiliate/2020/07/30/5f223610c68f4.jpg
50634,24게스트하우스 여수점,전남 여수시 공화동 657 　,https://www.goodchoice.kr/product/detail?ano=50634,//image.goodchoice.kr/resize_490x348/adimg_new/50634/0/28a8f93cf20af576af3b351800dfd392.jpg
50636,천호 테마,서울 강동구 천호동 354-5,https://www.goodchoice.kr/product/detail?ano=50636,//image.goodchoice.kr/resize_490x348/adimg_new/50636/142182/534bfcb8e14efe19f53ae9a19cb52ca8.jpg
50647,경주 평관헌,경상북도 경주시 진현동 651-12 2F,https://www.goodchoice.kr/product/detail?ano=50647,//image.goodchoice.kr/resize_490x348/adimg_new/50647/0/95e4cb7b0e7eca86d5b923dbd046e067.jpg
50650,여수 정 게스트하우스,전라남도 여수시 서교동 66-1  　,https://www.goodchoice.kr/product/detail?ano=50650,//image.goodchoice.kr/resize_490x348/adimg_new/50650/0/a93d8f70ce87c16765c0de372dabc02f.JPG
50654,이천 호텔 봄,경기 이천시 마장면 이평리 368-8,https://www.goodchoice.kr/product/detail?ano=50654,//image.goodchoice.kr/resize_490x348/adimg_new/50654/8150/dabd5efe0cb09267183e7907a8a9f9ee.jpg
50656,클레르드륀 펜션,제주특별자치도 제주시 애월읍 고내리 565-1,https://www.goodchoice.kr/product/detail?ano=50656,//image.goodchoice.kr/resize_490x348/affiliate/2019/07/05/5d1f44a308a7a.jpg
50657,제주 월정리바다별 펜션,제주특별자치도 제주시 구좌읍 월정리 307,https://www.goodchoice.kr/product/detail?ano=50657,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/14/5a83979c55484.jpg
50658,논산 젠 모텔,충남 논산시 연무읍 동산리 764-1,https://www.goodchoice.kr/product/detail?ano=50658,//image.goodchoice.kr/resize_490x348/adimg_new/50658/142865/e3a92a70023b8459e138a3cbaad55f33.jpg
50660,무안 더케이,전남 무안군 무안읍 성동리 621-1,https://www.goodchoice.kr/product/detail?ano=50660,//image.goodchoice.kr/resize_490x348/adimg_new/50660/142774/7877dcb8e822aa052a0aef5be04de6d5.jpg
50661,진천 쥬얼리 무인텔,충북 진천군 광혜원면 금곡리 629-3,https://www.goodchoice.kr/product/detail?ano=50661,//image.goodchoice.kr/resize_490x348/adimg_new/50661/142247/f50b4ed972d61234039691571144d00f.jpg
50663,월미도 스텔라마리스 호텔,인천 중구 북성동1가 98-24,https://www.goodchoice.kr/product/detail?ano=50663,//image.goodchoice.kr/resize_490x348/adimg_new/50663/142126/fa74f5f65f0f3760452952166f5fdc70.jpg
50667,대천 코코넛 모텔,충남 보령시 신흑동 2002,https://www.goodchoice.kr/product/detail?ano=50667,//image.goodchoice.kr/resize_490x348/adimg_new/50667/154521/defa66558c22a501af3de874c865ebdf.jpg
50673,안성 샤넬,경기 안성시 공도읍 마정리 112-23,https://www.goodchoice.kr/product/detail?ano=50673,//image.goodchoice.kr/resize_490x348/adimg_new/50673/142535/e3dedce4ce28cdf4a057079f5b3b2090.jpg
50679,강릉 아담,강원 강릉시 교동 1868-8,https://www.goodchoice.kr/product/detail?ano=50679,//image.goodchoice.kr/resize_490x348/adimg_new/50679/152200/7af5da92ca12488a9c4fff55c2f042cb.jpg
50686,이비스 스타일 앰배서더 서울 용산,서울 용산구 한강로3가 40-969,https://www.goodchoice.kr/product/detail?ano=50686,//image.goodchoice.kr/resize_490x348/affiliate/2018/10/31/5bd96e0371c77.jpg
50687,노보텔 스위트 앰배서더 서울 용산,서울 용산구 한강로3가 40-969,https://www.goodchoice.kr/product/detail?ano=50687,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/20/5a8bbad68592e.jpg
50688,노보텔 앰배서더 서울 용산,서울 용산구 한강로3가 40-969,https://www.goodchoice.kr/product/detail?ano=50688,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/27/5fc06468e290b.jpg
50689,그랜드 머큐어 앰배서더 호텔앤레지던스,서울 용산구 한강로3가 40-969,https://www.goodchoice.kr/product/detail?ano=50689,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/20/5a8bd16270015.jpg
50693,서브웨이호텔,경기 시흥시 신천동 707-15,https://www.goodchoice.kr/product/detail?ano=50693,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/21/5a8cc7ba9b298.jpg
50694,클로버리조트,경기 가평군 가평읍 금대리 55-147,https://www.goodchoice.kr/product/detail?ano=50694,//image.goodchoice.kr/resize_490x348/affiliate/2018/11/22/05/clover_dnNskUMF_02.jpg
50697,강화 리베라,인천 강화군 길상면 온수리 43-2,https://www.goodchoice.kr/product/detail?ano=50697,//image.goodchoice.kr/resize_490x348/adimg_new/50697/142274/1abbe0a254c3cb2edf7137a8fb65f107.jpg
50699,더화이트호텔,강원 평창군 봉평면 면온리 922,https://www.goodchoice.kr/product/detail?ano=50699,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/21/5adafbe4b8289.jpg
